fiscalDateEnding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2011-06-30,649450000,5107809000,4605905000,4458359000,666218000,130246000,None,193705000,2975000,-43184000,2975000,46159000,None,1267000,128830000,17300000,455482000,155709000,46159000,666218000,315877000,501641000,518941000,299773000
2011-03-31,423735000,4833934000,4538303000,4410199000,438409000,110704000,None,173737000,3067000,-42566000,3067000,45633000,None,-4210000,127229000,17400000,244974000,85133000,45633000,438409000,231935000,290607000,308007000,159841000
2010-12-31,132543000,3853750000,3840452000,3721207000,132543000,42225000,None,165362000,3120000,-40297000,3120000,43417000,None,-601000,127040000,17100000,-30746000,-19387000,43417000,132543000,-1779000,12671000,29771000,-11359000
2010-09-30,190290000,4140069000,4056145000,3949779000,190290000,88866000,None,145984000,1932000,-37686000,1932000,39618000,None,-5732000,129845000,17500000,31477000,7982000,39618000,190290000,84485000,71095000,88595000,23495000
2010-06-30,308037000,4195966000,4013399000,3887929000,308037000,107770000,None,164240000,None,-37322000,1448000,38770000,None,-7372000,127379000,17700000,140347000,49355000,38770000,308037000,51253000,179117000,196817000,90992000
2010-03-31,212795000,3654842000,3552841000,3442047000,212795000,92594000,None,150129000,None,-37788000,1547000,39335000,None,-18377000,127883000,18200000,53806000,22842000,39335000,212795000,13413000,93141000,111341000,30964000
2009-12-31,221120000,2937944000,2745219000,2716824000,221120000,82495000,None,-83932000,None,-35705000,1890000,37595000,None,None,126069000,18300000,62490000,3583000,37595000,221120000,58907000,100085000,118385000,58907000
2009-09-30,119154000,3085280000,3115231000,3000851000,-144331000,96280000,None,151548000,None,-34725000,2443000,37168000,None,None,125491000,18100000,-45711000,-16173000,37168000,-137791000,58368000,-8543000,9557000,-29538000
2009-06-30,-61876000,2446071000,2642928000,2539904000,-299881000,85124000,None,67547000,None,-31957000,-67434000,-35477000,None,None,122776000,17900000,-206326000,-72989000,-35477000,-248693000,-35485000,-241803000,-223903000,-133337000
2009-03-31,-124005000,2654319000,2778324000,2778324000,-249381000,87379000,None,125376000,None,-32365000,None,39682000,None,None,119699000,137841000,-280866000,-91221000,None,None,None,-242064000,-104223000,-189645000
2008-12-31,480307000,4150936000,3670629000,3670629000,334964000,108423000,None,145343000,None,-22374000,None,33486000,None,None,125193000,143560000,149406000,43514000,None,None,None,-40069000,103491000,105892000
2008-09-30,1457113000,7447520000,5990407000,5990407000,1241358000,215755000,None,215755000,None,-23030000,None,23030000,None,None,123059000,142049000,1142115000,407525000,None,None,None,1241358000,1383407000,734590000
2008-06-30,1210944000,7090599000,5879655000,5879655000,990772000,220172000,None,220172000,None,-26734000,None,26734000,None,None,None,140225000,876102000,295348000,None,None,None,990772000,1130997000,580754000
