fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2011-12-31,116237000000,2249000000,2249000000,2249000000,None,None,617000000,617000000,446000000,None,None,None,101701000000,None,168000000,None,None,103291000000,838000000,None,None,None,None,838000000,None,3291000000,None,None,3285000000,-838000000,None,12946000000,5641000000,15148000000,66000000,466310000
2011-09-30,114720000000,1862000000,1862000000,1862000000,None,None,626000000,626000000,None,None,None,None,98946000000,93182000000,166000000,None,None,102006000000,858000000,None,None,None,3301000000,858000000,None,2954000000,None,None,3301000000,-858000000,96493000000,12156000000,5613000000,15191000000,66000000,466639000
2011-06-30,106232000000,1291000000,1291000000,1291000000,None,None,611000000,611000000,None,None,None,None,91693000000,85329000000,5279000000,None,None,94251000000,338000000,None,None,None,None,338000000,None,3048000000,None,None,3048000000,-338000000,89017000000,11452000000,5591000000,14587000000,66000000,467067000
2011-03-31,101145000000,2088000000,2088000000,2088000000,None,None,604000000,604000000,None,None,None,None,86353000000,79731000000,138000000,None,None,90122000000,244000000,None,None,None,None,244000000,None,3017000000,None,None,3017000000,-244000000,85228000000,10510000000,5556000000,14448000000,66000000,467564000
2010-12-31,100243000000,2121000000,2121000000,2121000000,None,None,620000000,620000000,409000000,None,None,None,86588000000,79335000000,135000000,None,None,89983000000,191000000,None,None,None,None,191000000,None,3038000000,None,None,3038000000,-191000000,84976000000,10540000000,5386000000,14194000000,66000000,469661000
2010-09-30,97843000000,2434000000,2434000000,2434000000,None,None,610000000,610000000,None,None,None,None,83151000000,None,2559000000,None,None,86710000000,147000000,None,None,None,None,147000000,None,3008000000,None,None,3008000000,-147000000,None,11133000000,5274000000,13758000000,66000000,471044000
2010-06-30,91239000000,2184000000,2184000000,2184000000,None,None,594000000,594000000,None,None,None,None,77348000000,None,2296000000,None,None,81209000000,636000000,None,None,None,None,636000000,None,2653000000,None,None,2653000000,-636000000,None,10030000000,5276000000,13340000000,66000000,470769000
2010-03-31,85178000000,1611000000,1611000000,1611000000,None,None,583000000,583000000,None,None,None,None,130000000,None,1717000000,None,None,76191000000,486000000,None,None,None,None,486000000,None,2584000000,None,None,2584000000,-486000000,None,8987000000,5310000000,12890000000,66000000,469422000
2009-12-31,84106000000,2323000000,2323000000,2323000000,None,None,593000000,593000000,354000000,None,None,None,63606000000,None,10909000000,None,None,75689000000,483000000,None,None,None,None,483000000,None,2599000000,None,None,2599000000,-483000000,None,8417000000,5316000000,12410000000,66000000,468568000
2009-09-30,82616000000,1804000000,1804000000,1804000000,None,None,599000000,599000000,None,None,None,None,61985000000,None,-1112000000,None,None,74734000000,106000000,None,None,None,None,106000000,None,2231000000,None,None,2231000000,-106000000,None,7882000000,5322000000,12290000000,66000000,467777000
2009-06-30,76041000000,1689000000,1689000000,1689000000,None,None,579000000,579000000,None,None,None,None,56657000000,None,90000000,None,None,69691000000,593000000,None,None,None,None,593000000,None,1992000000,None,None,1992000000,-593000000,None,6350000000,-5323000000,12058000000,66000000,467484000
