fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2014-03-31,24701000000,16936000000,3041000000,3041000000,8030000000,4812000000,7765000000,1404000000,None,5593000000,911000000,4682000000,None,None,None,1053000000,768000000,18169000000,13147000000,10919000000,None,241000000,241000000,3679000000,None,3679000000,241000000,None,3920000000,1875000000,None,6532000000,1154000000,4657000000,2959000000,342000000
2013-12-31,25009000000,17248000000,2741000000,2741000000,8478000000,4876000000,7761000000,1407000000,None,5556000000,921000000,4635000000,None,None,None,1153000000,798000000,18420000000,13362000000,11221000000,None,255000000,255000000,3679000000,None,3679000000,255000000,None,3934000000,1886000000,None,6589000000,917000000,4446000000,2961000000,342000000
2013-09-30,23816000000,16037000000,2753000000,2753000000,7275000000,4898000000,7779000000,1445000000,None,5570000000,951000000,4619000000,None,None,None,1111000000,764000000,17519000000,12507000000,10442000000,None,190000000,190000000,3693000000,None,3693000000,190000000,None,3883000000,1987000000,None,6297000000,1009000000,4273000000,2941000000,340000000
2013-06-30,25819000000,17770000000,1901000000,1901000000,8373000000,6304000000,8066000000,1489000000,2180000000,5574000000,973000000,4601000000,None,None,72000000,1192000000,986000000,19844000000,14590000000,12295000000,None,168000000,168000000,3938000000,None,3854000000,168000000,None,3854000000,2127000000,None,5975000000,1084000000,4038000000,2953000000,341000000
2013-03-31,26723000000,17927000000,2305000000,2305000000,8328000000,6416000000,8796000000,1470000000,None,6413000000,1006000000,5407000000,None,None,None,878000000,913000000,19893000000,14474000000,12049000000,None,446000000,446000000,3714000000,None,3714000000,446000000,None,4160000000,1983000000,None,6830000000,904000000,4742000000,2936000000,341000000
2012-12-31,24642000000,17861000000,2305000000,2255000000,8452000000,6158000000,6781000000,1475000000,None,4428000000,410000000,4018000000,None,None,None,996000000,878000000,18100000000,14202000000,11796000000,None,474000000,474000000,2423000000,None,2423000000,474000000,None,2897000000,1932000000,None,6542000000,952000000,4491000000,2929000000,340000000
2012-09-30,24820000000,18007000000,2440000000,2488000000,8105000000,6449000000,6813000000,1511000000,None,4441000000,429000000,4012000000,None,None,48000000,1013000000,861000000,18539000000,14669000000,12215000000,None,471000000,471000000,2408000000,None,2408000000,471000000,None,2879000000,1979000000,None,6281000000,989000000,4282000000,2927000000,341000000
2012-06-30,24260000000,17510000000,2274000000,2346000000,7864000000,6355000000,6750000000,1551000000,1986000000,4392000000,414000000,3978000000,None,None,72000000,1017000000,807000000,18016000000,14174000000,11726000000,None,476000000,476000000,2575000000,None,2418000000,476000000,183000000,2894000000,1972000000,None,6244000000,816000000,4093000000,2930000000,345000000
2012-03-31,24642100000,18070200000,2410000000,2503200000,8220100000,6495400000,6571900000,1517400000,1932100000,4370800000,404500000,3966300000,None,None,92800000,944300000,683700000,18402000000,14846100000,12572500000,None,345500000,345500000,2207900000,None,2207900000,None,None,2553400000,1714600000,None,6240100000,691900000,3938800000,2921500000,345300000
2011-12-31,24263200000,17779100000,1798000000,1902300000,8888900000,5995400000,6484100000,1514100000,1868600000,4244300000,377800000,3866500000,None,None,104600000,1097100000,725700000,18335500000,14623700000,12456700000,None,341800000,341800000,2211400000,None,2211400000,None,None,2553200000,1825200000,None,5927700000,707600000,3679800000,2900400000,345000000
2011-09-30,23183000000,16723200000,2011000000,2116900000,7497200000,6232600000,6484300000,1494000000,1810800000,4249300000,395400000,3853900000,None,24500000,106300000,982800000,716500000,17469100000,13796600000,11748900000,None,333100000,333100000,2195000000,None,2195000000,None,None,2528100000,1928100000,None,5713900000,725200000,3492600000,2886500000,344800000
2011-06-30,22846000000,16316000000,1929000000,2022500000,7334000000,6156000000,6588300000,1512000000,1762000000,4259000000,413000000,3846000000,None,48800000,93200000,897000000,759000000,16997000000,13370000000,11332000000,None,326700000,326700000,2260300000,None,2502000000,327000000,110600000,2502000000,1711300000,None,5849000000,457000000,3331000000,2898000000,349500000
2011-03-31,23196800000,16685400000,1961800000,2018600000,7717700000,6282500000,6607400000,1469800000,1818500000,4265700000,414200000,3851500000,None,96000000,56800000,723400000,775900000,17540000000,13761100000,11961500000,None,113700000,113700000,2362100000,None,2475800000,None,None,2475800000,1685700000,None,5656800000,487200000,3189800000,2887100000,348500000
2010-12-31,22849700000,16277000000,1348000000,1381200000,8314200000,5825300000,6678900000,1484800000,1728200000,4282600000,458500000,3824100000,None,106200000,33200000,789500000,805300000,17428300000,13631100000,11778800000,None,289900000,289900000,2380200000,None,2670100000,None,None,2670100000,1562400000,None,5421400000,518400000,3023700000,2876700000,347600000
2010-09-30,20972500000,15918200000,2712200000,2712200000,7087500000,5454100000,5054300000,1475300000,1676300000,2896900000,285100000,2611800000,None,None,None,723400000,682100000,15733500000,12451600000,10532300000,None,233600000,233600000,1906400000,None,1906400000,None,None,2140000000,1685900000,None,5239000000,539800000,2876000000,2865600000,348900000
2010-06-30,19990000000,14918900000,2755000000,2755300000,6355900000,5170600000,5766300000,1469000000,1624900000,2252800000,47800000,2205000000,None,691500000,None,637100000,657800000,14714200000,11537600000,9494900000,None,233200000,233200000,1797200000,None,2129300000,None,6100000,233200000,1809500000,None,5276000000,331000000,2647200000,2889900000,358200000
2010-03-31,21270200000,16077300000,2638800000,2638800000,7214900000,5550200000,3736300000,1406100000,1711900000,52900000,52900000,2208900000,None,805200000,97200000,138900000,719800000,15909300000,12747400000,10766600000,None,232600000,232600000,1875600000,None,1875600000,None,None,2108200000,35300000,None,5360900000,172400000,2463900000,2897200000,358700000
2009-12-31,20821500000,15458300000,1746800000,1746800000,7961000000,4927500000,3965900000,1423200000,1682700000,55300000,55300000,2239400000,None,897400000,None,148900000,747900000,15595400000,12203000000,10543100000,None,12700000,12700000,2099200000,None,2099200000,None,None,2111900000,37300000,None,5226100000,173800000,2306500000,2893000000,359000000
2009-09-30,20434700000,15089000000,1584800000,1584800000,6861900000,5921900000,3978800000,1438600000,1607200000,66900000,66900000,2202400000,None,902400000,-97200000,162600000,735400000,15493500000,12146700000,10047100000,None,362300000,362300000,2103500000,None,2103500000,None,None,2465800000,35600000,None,4941200000,188900000,2124100000,2929100000,359100000
