fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2012-12-31,234500000,523600000,None,51700000,-77600000,180900000,195900000,15000000,-25400000,234500000,-73000000,422200000,2300000,16800000,16800000,None,126300000,126300000,None,None,499600000,None,33200000,None,234500000,2400000,231400000
2012-09-30,239300000,3700000,None,190500000,139400000,59300000,149100000,101700000,23100000,239300000,15600000,-361700000,-816000000,2200000,2200000,None,59600000,59600000,None,None,None,None,13500000,None,254900000,5700000,238000000
2012-06-30,183400000,17300000,None,-71000000,115400000,59500000,134000000,103500000,22900000,183400000,13500000,15700000,106800000,105600000,105600000,None,59700000,59700000,None,None,None,None,-47100000,None,196900000,-22400000,184500000
2012-03-31,110500000,7100000,None,-66000000,-4100000,177200000,128500000,-30500000,-18600000,44100000,-137300000,-1469800000,319600000,85300000,85300000,None,61200000,61200000,None,None,None,None,-45800000,None,-2979200000,7000000,49700000
2011-12-31,88800000,286400000,None,-46700000,59500000,110700000,121200000,31900000,8100000,88800000,-1472600000,2976500000,610100000,567500000,567500000,None,40600000,40600000,None,None,None,None,-538700000,None,88800000,-12400000,88700000
2011-09-30,154500000,None,None,29200000,65600000,97100000,87100000,39800000,11200000,154500000,-800000,-106200000,-65300000,300000,300000,None,41100000,41100000,None,None,None,None,9200000,None,44100000,-1000000,154300000
2011-06-30,246000000,None,None,29600000,52400000,96700000,85100000,44500000,7200000,126200000,-86600000,-155600000,-103400000,52000000,52000000,None,40600000,40600000,None,None,None,None,-15100000,None,11800000,8000000,125900000
2011-03-31,56100000,None,None,-36100000,24800000,91200000,72600000,-10200000,9600000,93800000,-377800000,219100000,465700000,70200000,70200000,None,40600000,40600000,None,None,None,None,-56400000,None,-90900000,11700000,93600000
2010-12-31,312200000,None,None,34700000,-92100000,88400000,81200000,-35200000,-16900000,131600000,-63800000,-176700000,-156500000,3700000,3700000,None,35900000,35900000,None,None,None,None,13600000,None,73900000,2200000,131300000
2010-09-30,273200000,None,None,50200000,48600000,81500000,70000000,47700000,10600000,174300000,-104900000,-121700000,16700000,143100000,143100000,None,36200000,36200000,None,None,None,None,-106000000,None,47100000,500000,174200000
2010-06-30,229600000,None,None,45600000,59100000,91800000,86900000,46000000,-7300000,129500000,-77400000,-109900000,-39500000,57300000,57300000,None,36600000,36600000,None,None,None,None,-36200000,None,36000000,-6300000,129300000
2010-03-31,135400000,None,None,-108000000,-37300000,86200000,59600000,-19200000,-5000000,95700000,-57500000,-53900000,112700000,144700000,144700000,None,36800000,36800000,None,None,None,None,-131000000,None,11700000,-12300000,95500000
2009-12-31,163500000,None,None,-19200000,2800000,85700000,98600000,-22000000,8700000,116300000,-97400000,-105000000,-24200000,57300000,57300000,None,33200000,33200000,None,None,None,None,-48000000,None,-33900000,5000000,115800000
2009-09-30,232100000,None,None,79500000,31400000,83600000,73700000,30500000,-5400000,145200000,-73000000,-136300000,-120300000,11100000,11100000,None,33100000,33100000,None,None,None,None,13900000,None,24800000,2000000,145000000
2009-06-30,272000000,None,None,None,None,84600000,65800000,None,-22100000,99500000,-65900000,-205200000,-181300000,300000,None,None,33400000,33400000,None,None,None,None,-300000,None,3200000,2300000,99100000
2009-03-31,27400000,None,None,None,None,80400000,59200000,None,5800000,57700000,-63000000,48700000,81800000,100000,None,None,33000000,33000000,None,None,None,None,-100000,None,12800000,-300000,57400000
2008-12-31,257000000,None,None,None,None,79500000,94700000,None,9000000,80400000,-94100000,-186500000,161500000,316300000,None,None,32200000,32200000,None,None,None,None,-316300000,None,-35400000,-11800000,80000000
2008-09-30,185500000,None,None,None,None,85200000,99600000,None,17700000,125900000,-99600000,-203500000,-197000000,700000,None,None,32100000,32100000,None,None,None,None,-700000,None,-119900000,-2300000,126200000
2008-06-30,173700000,None,None,None,None,85100000,108000000,None,-15400000,139000000,None,-98100000,None,None,None,None,32200000,32200000,None,None,None,None,-1600000,None,None,None,139000000
