fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2011-03-31,9814000000,3286000000,None,2391000000,2274000000,3126000000,4645000000,1210000000,766000000,6239000000,-8347000000,-2425000000,151000000,756000000,756000000,None,1449000000,1436000000,None,None,0,None,-58000000,None,-911000000,47000000,6211000000
2010-12-31,8252000000,2476000000,None,2235000000,1992000000,3439000000,5504000000,2719000000,-623000000,5320000000,-4024000000,-1195000000,-43000000,761500000,761500000,None,9979000000,1436000000,None,None,900000000,None,-551000000,None,3065000000,32000000,5295000000
2010-09-30,7982000000,3450000000,None,667000000,412000000,3401000000,5589000000,-131000000,226000000,3792000000,-5307000000,-1246000000,-205000000,500000,500000,None,-1439000000,1439000000,None,None,0,None,103000000,None,1599000000,170000000,3768000000
2010-06-30,7603000000,6773000000,None,-980000000,1017000000,3141000000,4552000000,320000000,-167000000,5444000000,-4249000000,-1293000000,108000000,3000000,3000000,None,-4168000000,1437000000,None,None,0,None,102000000,None,2020000000,-41000000,5409000000
2010-03-31,7517000000,3389000000,None,1448000000,-115000000,3082000000,3967000000,-129000000,549000000,4580000000,-7335000000,-1431000000,-72000000,10000000,10000000,None,1374000000,1357000000,None,None,0,None,40000000,None,-1340000000,-91000000,4552000000
2009-12-31,7020000000,-879000000,None,482000000,100000000,3156000000,5355000000,30000000,-857000000,3102000000,-4649000000,-1270000000,66000000,None,None,None,9318000000,1357000000,None,None,8000000,None,82000000,None,1148000000,47000000,3070000000
2009-09-30,6665000000,-712000000,None,757000000,35000000,2988000000,4074000000,-28000000,-132000000,3846000000,-3522000000,-2836000000,-1837000000,None,None,None,-1355000000,1355000000,None,None,349000000,None,39000000,None,332000000,25000000,3831000000
2009-06-30,3284000000,-57000000,None,None,-190000000,3099000000,4430000000,-155000000,-84000000,1761000000,-3792000000,-1484000000,-184000000,None,None,None,-1288000000,1295000000,None,None,-3000000,None,36000000,None,-1914000000,78000000,1745000000
2009-03-31,2404000000,-91000000,None,None,-2000000,2867000000,5984000000,-105000000,308000000,1854000000,-4609000000,2044000000,-1237000000,None,None,None,-1302000000,1295000000,None,None,4993000000,None,11000000,None,-197000000,-36000000,1837000000
2008-12-31,5208000000,None,None,None,None,2589000000,6034000000,None,-566000000,4901000000,-5712000000,-656000000,1986000000,None,None,None,1301000000,1301000000,None,None,None,None,-1291000000,None,-1289000000,-129000000,4895000000
2008-09-30,9113000000,None,None,None,None,2449000000,4661000000,None,83000000,7925000000,-3536000000,-3035000000,353000000,None,None,None,1323000000,1323000000,None,None,None,None,-1969000000,None,2456000000,-86000000,7893000000
2008-06-30,7204000000,None,None,None,None,2275000000,13423000000,None,-719000000,6009000000,-4035000000,-3161000000,-78000000,None,None,None,1336000000,3740000000,None,None,None,None,-1662000000,None,-28000000,-36000000,5975000000
